"BI-671800","3589","CN(C)C1=C(C(=NC(=N1)CC2=CC=C(C=C2)NC(=O)C3=CC=C(C=C3)C(F)(F)F)N(C)C)CC(=O)O","45270144"
"tm30089","3590","CN(C1CCC2=C(C1)C3=CC=CC=C3N2CC(=O)O)S(=O)(=O)C4=CC=C(C=C4)F","11384493"
"CHEMBL2142770","3591","C1=CC=C2C=C(C=CC2=C1)C3=NN=C(O3)SCC#CCOC(=O)C4=CC5=CC=CC=C5S4","49853312"
"CHEMBL2132150","3592","CC1=CC(=C(N1C2=CC=C(C=C2)F)C)C3=NN=C4N3CCCCC4","57519516"
"CHEMBL574181","3593","CNC(=O)C1C(C(C(O1)N2C=NC3=C2N=C(N=C3NCC4=CC=C(C=C4)I)Cl)O)O","11957503"
"Pralnacasan","3594","CCOC1C(CC(=O)O1)NC(=O)C2CCCN3N2C(=O)C(CCC3=O)NC(=O)C4=NC=CC5=CC=CC=C54","153270"
"CA-074Me","3595","CCCNC(=O)C1C(O1)C(=O)NC(C(C)CC)C(=O)N2CCCC2C(=O)OC","6610318"
"CAA0225","3596","C1=CC=C(C=C1)CC(C(=O)NCC2=CC=CC=C2)NC(=O)C3C(O3)C(=O)NCCC4=CC=C(C=C4)O","50909779"
"Cathepsin S Inhibitor","3597","CC(C)CC(C(=O)C=O)NC(=O)C(CC1=CC=CC=C1)NC(=O)OCC2=CC=CC=C2.O","74892452"
"VBY-825","3598","CCC(C(=O)C(=O)NC1CC1)NC(=O)C(CS(=O)(=O)CC2CC2)NC(C3=CC=C(C=C3)F)C(F)(F)F","70945511"
"Episilvestrol","3599","COC1C(OC(CO1)C(CO)O)OC2=CC(=C3C(=C2)OC4(C3(C(C(C4C5=CC=CC=C5)C(=O)OC)O)O)C6=CC=C(C=C6)OC)OC","11467934"
"WEHI-539","3600","C1CC2=C(C=C(C=C2)C3=NC(=C(S3)CCCOC4=CC=C(C=C4)CN)C(=O)O)C(=NNC5=NC6=CC=CC=C6S5)C1","71297207"
"S63845","3601","CC1=C(C=CC(=C1Cl)OCCN2CCN(CC2)C)C3=C(SC4=NC=NC(=C34)OC(CC5=CC=CC=C5OCC6=CC=NN6CC(F)(F)F)C(=O)O)C7=CC=C(O7)F","122197581"
"VU0661013","3602","CC1CN(C(=O)C2=C(C3=C(N12)C(=C(C=C3)Cl)C4=C(N(N=C4C)C)C)CCCOC5=CC(=C(C(=C5)C)Cl)C)C6=CN(C7=C6C=C(C=C7)C(=O)O)C","134828256"
"AMG 232","3603","CC(C)C(CS(=O)(=O)C(C)C)N1C(C(CC(C1=O)(C)CC(=O)O)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl","58573469"
"Milademetan","3604","CC1(CCC2(CC1)C3(C(C(N2)C(=O)NC4CCC(OC4)C(=O)N)C5=C(C(=NC=C5)Cl)F)C6=C(C=C(C=C6)Cl)NC3=O)C","73297272"
"SAR405838","3605","CC(C)(C)CC1C2(C(C(N1)C(=O)NC3CCC(CC3)O)C4=C(C(=CC=C4)Cl)F)C5=C(C=C(C=C5)Cl)NC2=O","53476877"
"NVP-CGM097","3606","CC(C)OC1=C(C=C2CC(=O)N(C(C2=C1)C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)N(C)CC5CCC(CC5)N6CCN(C(=O)C6)C)OC","53240420"
"Idasanutlin","3607","CC(C)(C)CC1C(C(C(N1)C(=O)NC2=C(C=C(C=C2)C(=O)O)OC)C3=C(C(=CC=C3)Cl)F)(C#N)C4=C(C=C(C=C4)Cl)F","53358942"
"RO8994","3608","CC(C)(C)CC1C2(C(C(N1)C(=O)NC3=C(C=C(C=C3)C(=O)N)OC)C4=C(C(=CC=C4)Cl)F)C5=C(C=C(C=C5)Cl)NC2=O","53238217"
"CUDC-427","3609","CC(C(=O)NC(C1CCCCC1)C(=O)N2CCCC2C(=O)NC3=C(N=C(S3)C4=NC=CO4)C5=CC=CC=C5)NC","71600094"
"LCL161","3610","CC(C(=O)NC(C1CCCCC1)C(=O)N2CCCC2C3=NC(=CS3)C(=O)C4=CC=C(C=C4)F)NC","24737642"
"AT-IAP","3611","CC1CN(C(CN1)CN2CCOCC2C)CC(=O)N3CC(C4=C3C=C(C=N4)CC5=CC=C(C=C5)F)(C)C","70980530"
"Imeglimin","3612","CC1N=C(NC(=N1)N(C)C)N","24812808"
"M2698","3613","C1CN(C1)CC(C2=CC(=C(C=C2)Cl)C(F)(F)F)NC3=NC=NC4=C3C=CC=C4C(=O)N","89808643"
"Uprosertib","3614","CN1C(=C(C=N1)Cl)C2=C(OC(=C2)C(=O)NC(CC3=CC(=C(C=C3)F)F)CN)Cl","51042438"
"h-89","3615","C1=CC2=C(C=CN=C2)C(=C1)S(=O)(=O)NCCNCC=CC3=CC=C(C=C3)Br","449241"
"BAY1125976","3616","C1CC(C1)(C2=CC=C(C=C2)C3=C(N4C(=N3)C=CC(=N4)C(=O)N)C5=CC=CC=C5)N","70817911"
"miransertib","3617","C1CC(C1)(C2=CC=C(C=C2)N3C4=C(C=CC(=N4)C5=CC=CC=C5)N=C3C6=C(N=CC=C6)N)N","53262401"
"Afuresertib","3618","CN1C(=C(C=N1)Cl)C2=C(SC(=C2)C(=O)NC(CC3=CC(=CC=C3)F)CN)Cl","46843057"
"1056901-62-2","3619","C1=CC(=CC=C1C2=CNN=C2)C(CN)(C3=CC=C(C=C3)Cl)O","24905401"
"OTS-514","3620","CC1=CC(=C(C2=C1NC(=O)C3=C2C=CS3)C4=CC=C(C=C4)C(C)CN)O","67447908"
"LXS196","3621","CC1(CCN(CC1)C2=C(N=CC=C2)NC(=O)C3=NC(=CN=C3N)C4=C(C=CC=N4)C(F)(F)F)N","118873253"
"Ingenol mebutate","3622","CC=C(C)C(=O)OC1C(=CC23C1(C(C(=CC(C2=O)C4C(C4(C)C)CC3C)CO)O)O)C","6918670"
"MKC-1","3623","CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=C4C=CC(=C5)[N+](=O)[O-])C","5327686"
"TPX-0005","3624","CC1CNC(=O)C2=C3N=C(C=CN3N=C2)NC(C4=C(O1)C=CC(=C4)F)C","135565923"
"Belizatinib","3625","CC(C)NC(=O)C1CCC(CC1)N2C3=C(C=CC(=C3)CN4CCC(CC4)C(C)(C)O)N=C2NC(=O)C5=CC=C(C=C5)F","57345941"
"KRCA-0008","3626","CC(=O)N1CCN(CC1)C2=CC(=C(C=C2)NC3=NC(=NC=C3Cl)NC4=C(C=C(C=C4)N5CCN(CC5)C(=O)C)OC)OC","72547474"
"Lorlatinib","3627","CC1C2=C(C=CC(=C2)F)C(=O)N(CC3=NN(C(=C3C4=CC(=C(N=C4)N)O1)C#N)C)C","71731823"
"1022958-60-6","3628","COC1=C(C=CC2=C1CCC(CC2)N3CCOCC3)NC4=NC=C(C(=N4)NC5C6CC(C5C(=O)N)C=C6)Cl","91827701"
"AZD0156","3629","CN1C2=CN=C3C=CC(=CC3=C2N(C1=O)C4CCOCC4)C5=CN=C(C=C5)OCCCN(C)C","118502708"
"BAY-1895344","3630","CC1COCCN1C2=NC3=C(C=CN=C3C4=CC=NN4)C(=C2)C5=CC=NN5C","118869362"
"942487-16-3","3631","CC(=O)NCC(=O)N1C2CCC1C3=C2C=CC(=C3)NC4=NC=C(C(=N4)NC5CCC5)C(F)(F)F","51346455"
"Barasertib","3632","CCN(CCCOC1=CC2=C(C=C1)C(=NC=N2)NC3=NNC(=C3)CC(=O)NC4=CC(=CC=C4)F)CCOP(=O)(O)O","11497983"
"Gilteritinib","3633","CCC1=NC(=C(N=C1NC2CCOCC2)NC3=CC(=C(C=C3)N4CCC(CC4)N5CCN(CC5)C)OC)C(=O)N","49803313"
"TP-0903","3634","CN1CCN(CC1)CC2=CC=C(C=C2)NC3=NC=C(C(=N3)NC4=CC=CC=C4S(=O)(=O)N(C)C)Cl","56839178"
"SGI-7079","3635","CC1=CNC2=NC(=NC(=C12)C3=CC(=CC=C3)CC#N)NC4=CC(=C(C=C4)N5CCN(CC5)C)F","46870258"
"1037624-75-1","3636","C1CCN(C1)C2CCC3=C(CC2)C=C(C=C3)NC4=NN(C(=N4)N)C5=NN=C6C(=C5)CCCC7=CC=CC=C76","46215462"
"Flumatinib mesylate","3637","CC1=C(C=C(C=N1)NC(=O)C2=CC(=C(C=C2)CN3CCN(CC3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5.CS(=O)(=O)O","46910592"
"GNF-7","3638","CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC=C2)C(F)(F)F)N3CC4=CN=C(N=C4N(C3=O)C)NC5=CN=C(C=C5)C","11478363"
"Bafetinib","3639","CC1=C(C=C(C=C1)NC(=O)C2=CC(=C(C=C2)CN3CCC(C3)N(C)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CN=C5","11387605"
"asciminib","3640","C1CN(CC1O)C2=NC=C(C=C2C3=CC=NN3)C(=O)NC4=CC=C(C=C4)OC(F)(F)Cl","72165228"
"39711-79-0","3641","CCNC(=O)C1CC(CCC1C(C)C)C","62907"
"BGB-3111","3642","C=CC(=O)N1CCC(CC1)C2CCNC3=C(C(=NN23)C4=CC=C(C=C4)OC5=CC=CC=C5)C(=O)N","135905454"
"Evobrutinib","3643","C=CC(=O)N1CCC(CC1)CNC2=NC=NC(=C2C3=CC=C(C=C3)OC4=CC=CC=C4)N","71479709"
"ONO-4059 analog","3644","C=CC(=O)N1CCCC(C1)N2C3=C(C(=NC=N3)N)N(C2=O)C4=CC=C(C=C4)OC5=CC=CC=C5","121540650"
"GDC-0834 Racemate","3645","CC1=C(C=CC=C1NC(=O)C2=CC3=C(S2)CCCC3)C4=CN(C(=O)C(=N4)NC5=CC=C(C=C5)C6C(=O)N(CCN6C)C)C","25235170"
"lfm-a13","3646","CC(=C(C#N)C(=O)NC1=C(C=CC(=C1)Br)Br)O","54676905"
"Umbralisib","3647","CC(C)OC1=C(C=C(C=C1)C2=NN(C3=C2C(=NC=N3)N)C(C)C4=C(C(=O)C5=C(O4)C=CC(=C5)F)C6=CC(=CC=C6)F)F","72950888"
"950912-80-8","3648","C1CCC(CC1)N2C=NC(=C2C3=NC(=NC=C3)N)C4=CC=C(C=C4)F.Cl.Cl","51049607"
"1293395-67-1","3649","C1CN(CCC1N2C=NC(=C2C3=NC(=NC=C3)N)C4=CC=C(C=C4)F)CC5=NOC=C5","51353555"
"calmidazolium chloride","3650","C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)N3C=C[N+](=C3)CC(C4=C(C=C(C=C4)Cl)Cl)OCC5=C(C=C(C=C5)Cl)Cl)Cl.[Cl-]","644274"
"SB1317","3651","CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC=CC(=C4)C1","16739650"
"7-Hydroxystaurosporine","3652","CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)C(NC6=O)O)NC)OC","72271"
"Ribociclib","3653","CN(C)C(=O)C1=CC2=CN=C(N=C2N1C3CCCC3)NC4=NC=C(C=C4)N5CCNCC5","44631912"
"Abemaciclib","3654","CCN1CCN(CC1)CC2=CN=C(C=C2)NC3=NC=C(C(=N3)C4=CC5=C(C(=C4)F)N=C(N5C(C)C)C)F","46220502"
"SR-3029","3655","C1COCCN1C2=NC3=C(C(=N2)NCC4=NC5=C(N4)C=CC(=C5F)F)N=CN3C6=CC(=CC=C6)F","60196195"
"LY2857785","3656","CC(C)C1=C2C=C(C=CC2=NN1C)C3=NC(=NC=C3)NC4CCC(CC4)NC5CCOCC5","78357764"
"Atuveciclib","3657","COC1=C(C=CC(=C1)F)C2=NC(=NC=N2)NC3=CC=CC(=C3)CS(=N)(=O)C","121488167"
"Simurosertib","3658","CC1=C(C=NN1)C2=CC3=C(S2)C(=O)NC(=N3)C4CC5CCN4CC5","135564531"
"1169562-71-3","3659","C1CC(NC1)C2=NC3=C(C(=O)N2)OC4=C3C=C(C=C4)Cl.Cl","135564631"
"1627696-51-8","3660","CC1(C2=C(C=C(C=C2)C3=CNN=C3)C(=O)N1)C4=NC=NC=C4F","81689696"
"MSC2530818","3661","CC1=C2C=C(C=NC2=NN1)C(=O)N3CCCC3C4=CC=C(C=C4)Cl","118879529"
"CCT251545","3662","CN1C=C(C=N1)C2=CC=C(C=C2)C3=CN=CC(=C3N4CCC5(CCNC5=O)CC4)Cl","77050682"
"CCT251921","3663","CN1C2=C(C=C(C=C2)C3=CN=C(C(=C3N4CCC5(CCNC5=O)CC4)Cl)N)C=N1","74222277"
"THZ531","3664","CN(C)CC=CC(=O)NC1=CC=C(C=C1)C(=O)N2CCCC(C2)NC3=NC=C(C(=N3)C4=CNC5=CC=CC=C54)Cl","118025540"
"RGB-286638","3665","COCCN1CCN(CC1)CC2=CC=C(C=C2)C3=NNC4=C3C(=O)C5=C4C=CC=C5NC(=O)NN6CCOCC6.Cl.Cl","11285001"
"CCT241533","3666","CC(C)(C1CNCC1NC2=NC(=NC3=CC(=C(C=C32)OC)OC)C4=C(C=CC(=C4)F)O)O","135564841"
"SCHEMBL16177287","3667","CC(CN(C)C)OC1=NC(=CN=C1C#N)NC2=NC=C(C(=C2)OC)C3=CN(N=C3)C","76189046"
"SAR020106","3668","CC(CN(C)C)OC1=NC(=CN=C1C#N)NC2=NC=C3C(=C2)C=CC=C3Cl","44203948"
"Prexasertib","3669","COC1=C(C(=CC=C1)OCCCN)C2=CC(=NN2)NC3=NC=C(N=C3)C#N","46700756"
"16470-02-3","3670","C1=CC(=CC(=C1)Cl)C2=NC3=C(N=C2N)N=C(N=C3N)N","118987042"
"PLX647","3671","C1=CC2=C(NC=C2CC3=CN=C(C=C3)NCC4=CC=C(C=C4)C(F)(F)F)N=C1","11545419"
"Pexidartinib","3672","C1=CC(=NC=C1CC2=CNC3=NC=C(C=C23)Cl)NCC4=CN=C(C=C4)C(F)(F)F","25151352"
"cc-115","3673","CCN1C(=O)CNC2=NC=C(N=C21)C3=C(N=C(C=C3)C4=NC=NN4)C","58298318"
"VX-984","3674","CC1=NC=C(C=N1)C2=CC(=NC=N2)NCC(C)C3=CC=CC4=C(C=CN=C43)C(=O)NC","72188357"
"GNE-3511","3675","C1CN(CCC1C2=CC(=NC(=C2)NC3=NC=CC(=C3)C#N)N4CCC(C4)(F)F)C5COC5","72547959"
"CFI-402257","3676","CC1=C(C=CC(=C1)C2=C3N=C(C=C(N3N=C2)NCC4CC(C4)(C)O)OC5=CN=CC=C5)C(=O)NC6CC6","118086034"
"1554458-53-5","3677","CC1=C(C=CC(=C1)C2=CN=C3N2N=C(C=C3NCCC(F)(F)F)OC4=C(C(=C(C=C4)OC)F)F)C(=O)NC5CC5","78320750"
"Avitinib","3678","CN1CCN(CC1)C2=C(C=C(C=C2)NC3=NC4=C(C=CN4)C(=N3)OC5=CC=CC(=C5)NC(=O)C=C)F","72734520"
"Icotinib Hydrochloride","3679","C#CC1=CC(=CC=C1)NC2=NC=NC3=CC4=C(C=C32)OCCOCCOCCO4.Cl","44609731"
"CNX-2006","3680","COC1=C(C=CC(=C1)NC2CN(C2)CCF)NC3=NC=C(C(=N3)NC4=CC(=CC=C4)NC(=O)C=C)C(F)(F)F","56968072"
"PKI-166","3681","CC(C1=CC=CC=C1)NC2=NC=NC3=C2C=C(N3)C4=CC=C(C=C4)O","6918403"
"Naquotinib mesylate","3682","CCC1=NC(=C(N=C1OC2CCN(C2)C(=O)C=C)NC3=CC=C(C=C3)N4CCC(CC4)N5CCN(CC5)C)C(=O)N.CS(=O)(=O)O","92135932"
"Mavelertinib","3683","CN1C=C(C(=N1)OC)NC2=NC(=NC3=C2N=CN3C)N4CC(C(C4)F)NC(=O)C=C","91668194"
"EAI045","3684","C1C2=CC=CC=C2C(=O)N1C(C3=C(C=CC(=C3)F)O)C(=O)NC4=NC=CS4","121231412"
"Irbinitinib","3685","CC1=C(C=CC(=C1)NC2=NC=NC3=C2C=C(C=C3)NC4=NC(CO4)(C)C)OC5=CC6=NC=NN6C=C5","51039094"
"1265229-25-1","3686","CC1=NC2=C(N1)C=C(C=C2)N3C(=C(C=N3)C(=O)C4=CC5=CC=CC=C5N4)N","66555680"
"Erdafitinib","3687","CC(C)NCCN(C1=CC2=NC(=CN=C2C=C1)C3=CN(N=C3)C)C4=CC(=CC(=C4)OC)OC","67462786"
"su5402","3688","CC1=CNC(=C1CCC(=O)O)C=C2C3=CC=CC=C3NC2=O","5289418"
"BLU9931","3689","CC1=C(C(=CC=C1)NC(=O)C=C)NC2=NC=C3C=C(C=CC3=N2)C4=C(C(=CC(=C4Cl)OC)OC)Cl","72710839"
"Derazantinib","3690","COCCNCCC1=CC(=CC=C1)NC2=NC=C3CC(C4=CC=CC=C4C3=N2)C5=CC=CC=C5F","46834118"
"LY2874455","3691","CC(C1=C(C=NC=C1Cl)Cl)OC2=CC3=C(C=C2)NN=C3C=CC4=CN(N=C4)CCO","46944259"
"ACTB-1003","3692","COCC1=C(N2C(=C1C3=CC(=C(C=C3)NC(=O)NC4=C(C=CC(=C4)C(F)(F)F)F)F)C(=NC=N2)N)CN5CCOCC5","23653175"
"BLU-554","3693","COC1=CC(=C(C(=C1Cl)C2=CC3=CN=C(N=C3C=C2)NC4COCCC4NC(=O)C=C)Cl)OC","91885617"
"AST 487","3694","CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)NC3=CC=C(C=C3)OC4=NC=NC(=C4)NC)C(F)(F)F","11409972"
"1370256-78-2","3695","CC1=CC=C(C=C1)NC(=O)NC2=NN=C(S2)SC3=NC=NC4=C3C=CC(=C4)OCCCN5CCOCC5","57412684"
"UNC2025","3696","CCCCNC1=NC=C2C(=CN(C2=N1)C3CCC(CC3)O)C4=CC=C(C=C4)CN5CCN(CC5)C","73425588"
"GSK2256098","3697","CC1=NN(C(=C1)NC2=NC=C(C(=C2)NC3=CC=CC=C3C(=O)NOC)Cl)C(C)C","46214930"
"Defactinib","3698","CNC(=O)C1=CC=C(C=C1)NC2=NC=C(C(=N2)NCC3=NC=CN=C3N(C)S(=O)(=O)C)C(F)(F)F","25117126"
"P21d hydrochloride","3699","C1CC1C2=CN3C(=CN=C3C(=N2)NC4=C(C=C(C=C4)C(=O)N5CCOCC5)F)C6=CNN=C6.Cl","129316185"
"LY2090314","3700","C1CCN(CC1)C(=O)N2CCN3C=C(C4=CC(=CC(=C43)C2)F)C5=C(C(=O)NC5=O)C6=CN=C7N6C=CC=C7","10029385"
"BIO-Acetoxime","3701","CC(=O)ON=C1C2=CC=CC=C2N=C1C3=C(NC4=C3C=CC(=C4)Br)O","135398521"
"SU11274","3702","CC1=C(NC(=C1C(=O)N2CCN(CC2)C)C)C=C3C4=C(C=CC(=C4)S(=O)(=O)N(C)C5=CC(=CC=C5)Cl)NC3=O","9549297"
"Tivantinib","3703","C1CC2=CC=CC3=C2N(C1)C=C3C4C(C(=O)NC4=O)C5=CNC6=CC=CC=C65","11494412"
"Altiratinib","3704","C1CC1C(=O)NC2=NC=CC(=C2)OC3=C(C=C(C(=C3)F)NC(=O)C4(CC4)C(=O)NC5=CC=C(C=C5)F)F","54576299"
"NPS-1034","3705","CC1=C(C(=O)N(N1C)C2=CC=C(C=C2)F)C(=O)NC3=CC(=C(C=C3)OC4=C5C(=CNC5=NC=C4)C6=CC=CC=C6)F","46194178"
"GNE-495","3706","C1CC1C(=O)N2CC(C2)NC(=O)C3=CN=C(C4=C3C=CC(=N4)C5=CC(=CC=C5)F)N","89730041"
"MKC3946","3707","CN1CCN(CC1)C(=O)C2=CC=C(S2)C3=CC4=C(C=C3)C(=C(C=C4)O)C=O","59599728"
"B I09","3708","C1COC(OC1)C2=C(C=CC3=C2OC(=O)C4=C3CCNC4)O","86290458"
"ILK-IN-2","3709","CNC(=O)CCC1=CC(=NN1C2=CC=C(C=C2)N3CCNCC3)C4=CC=C(C=C4)C5=CC=C(C=C5)C(F)(F)F","118986645"
"Brigatinib","3710","CN1CCN(CC1)C2CCN(CC2)C3=CC(=C(C=C3)NC4=NC=C(C(=N4)NC5=CC=CC=C5P(=O)(C)C)Cl)OC","68165256"
"XL-228","3711","CC(C)C1=NOC(=C1)CNC2=NC(=CC(=N2)NC3=NNC(=C3)C4CC4)N5CCN(CC5)C","59757974"
"AZD3264","3712","CC1=C(C(=NO1)C)C2=CC(=C(C=C2)C3=CC(=C(S3)NC(=O)N)C(=O)N)OC4CCNC4","91666658"
"Cerdulatinib","3713","CCS(=O)(=O)N1CCN(CC1)C2=CC=C(C=C2)NC3=NC=C(C(=N3)NC4CC4)C(=O)N","44595079"
"Solcitinib","3714","CC1(CN(C1)C(=O)C2=CC=C(C=C2)C3=CC=CC4=NC(=NN43)NC(=O)C5CC5)C","44603362"
"Itacitinib","3715","C1CN(CCC1N2CC(C2)(CC#N)N3C=C(C=N3)C4=C5C=CNC5=NC=N4)C(=O)C6=C(C(=NC=C6)C(F)(F)F)F","53380437"
"CHZ868","3716","CC1=C(C=CC2=C1N=C(N2C)NC3=C(C=C(C=C3)F)F)OC4=CC(=NC=C4)NC(=O)C","91885989"
"roniciclib","3717","CC(C(C)OC1=NC(=NC=C1C(F)(F)F)NC2=CC=C(C=C2)S(=N)(=O)C3CC3)O","71494949"
"JAK3i","3718","CCOC(=O)C1=CNC2=NC=NC(=C12)C3=C(C=CC(=C3)NC(=O)C=C)F","118705186"
"Peficitinib","3719","C1C2CC3CC(C2)(CC1C3NC4=C5C=CNC5=NC=C4C(=O)N)O","57928435"
"PF-06651600","3720","CC1CCC(CN1C(=O)C=C)NC2=NC=NC3=C2C=CN3","118115473"
"Olmutinib","3721","CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC4=C(C(=N3)OC5=CC=CC(=C5)NC(=O)C=C)SC=C4","54758501"
"Cucurbitacin I","3722","CC1(C2=CCC3C4(CC(C(C4(CC(=O)C3(C2C=C(C1=O)O)C)C)C(C)(C(=O)C=CC(C)(C)O)O)O)C)C","5281321"
"Napabucasin","3723","CC(=O)C1=CC2=C(O1)C(=O)C3=CC=CC=C3C2=O","10331844"
"Bentamapimod","3724","C1COCCN1CC2=CC=C(C=C2)COC3=NC=CC(=N3)C(C#N)C4=NC5=CC=CC=C5S4","10195250"
"ARS-853","3725","CC1(CC1)C2=CC(=C(C=C2Cl)O)NCC(=O)N3CCN(CC3)C4CN(C4)C(=O)C=C","86279165"
"PF-06447475","3726","C1COCCN1C2=NC=NC3=C2C(=CN3)C4=CC=CC(=C4)C#N","72706840"
"CHEMBL3393439","3727","CN1C=C(C=N1)C2=CNC3=C2C(=NC=N3)N4CCOCC4","72706837"
"LX7101","3728","CC1=CNC2=C1C(=NC=N2)N3CCC(CC3)(CN)C(=O)NC4=CC(=CC=C4)OC(=O)N(C)C","56962369"
"Merestinib","3729","CC1=CC=C(C(=O)N1C2=CC=C(C=C2)F)C(=O)NC3=CC(=C(C=C3)OC4=C(C=C5C(=C4)C=NN5C)C6=CNN=C6)F","44603533"
"Cobimetinib","3730","C1CCNC(C1)C2(CN(C2)C(=O)C3=C(C(=C(C=C3)F)F)NC4=C(C=C(C=C4)I)F)O","16222096"
"RO4987655","3731","C1CC(=O)N(OC1)CC2=C(C(=C(C(=C2)C(=O)NOCCO)NC3=C(C=C(C=C3)I)F)F)F","11548630"
"GDC-0623","3732","C1=CC(=C(C=C1I)F)NC2=C(C=CC3=CN=CN32)C(=O)NOCCO","42642654"
"Ravoxertinib","3733","CN1C(=CC=N1)NC2=NC=CC(=N2)C3=CC(=O)N(C=C3)C(CO)C4=CC(=C(C=C4)Cl)F","71727581"
"PD 198306","3734","CC1=C(C=CC(=C1)I)NC2=C(C(=C(C=C2C(=O)NOCC3CC3)F)F)F","9956637"
"942183-80-4","3735","C1CN(CC1C(=O)NC2=CC3=C(C=C2)NN=C3C4=CC=NC=C4)CC(=O)N5CCN(CC5)C6=CC=C(C=C6)C7=NC=CC=N7","24866313"
"Ulixertinib","3736","CC(C)NC1=NC=C(C(=C1)C2=CNC(=C2)C(=O)NC(CO)C3=CC(=CC=C3)Cl)Cl","11719003"
"BIX02188","3737","CN(C)CC1=CC(=CC=C1)N=C(C2=CC=CC=C2)C3=C(NC4=C3C=CC(=C4)C(=O)N)O","135398492"
"Mps1-IN-1","3738","CC(C)S(=O)(=O)C1=CC=CC=C1NC2=CC(=NC3=C2C=CN3)NC4=C(C=C(C=C4)N5CCC(CC5)O)OC","25195352"
"110448-33-4","3739","C1CNCCN(C1)S(=O)(=O)C2=CC=CC3=C2C=CC=C3I.Cl","9803932"
"cc-223","3740","CC(C)(C1=NC=C(C=C1)C2=CN=C3C(=N2)N(C(=O)CN3)C4CCC(CC4)OC)O","58298316"
"GNE-317","3741","CC1=C(SC2=C1N=C(N=C2N3CCOCC3)C4=CN=C(N=C4)N)C5(COC5)OC","70676303"
"oxa-01","3742","C1CC(CCC1C2=NC(=C3N2C=CN=C3N)C4=CC5=C(N4)C(=CC=C5)Cl)C(=O)O","45276387"
"1101810-02-9","3743","CC1COCCN1C2=NC(=NC(=C2)C3(CC3)S(=O)(=O)C4CC4)C5=CC=C(C=C5)NC(=S)NCCO","25168990"
"eFT508","3744","CC1=C2C(=O)NC3(N2C(=O)C(=C1)NC4=NC=NC(=C4)N)CCCCC3","118598754"
"Iguratimod","3745","CS(=O)(=O)NC1=C(C=C2C(=C1)OC=C(C2=O)NC=O)OC3=CC=CC=C3","124246"
"Capsaicin","3746","CC(C)C=CCCCCC(=O)NCC1=CC(=C(C=C1)O)OC","1548943"
"Xanthatin","3747","CC1CC2C(CC=C1C=CC(=O)C)C(=C)C(=O)O2","5281511"
"1197996-80-7","3748","CC(C)NCCN1C2=C(C=C(C=C2)C(=O)C)C3=C1C=CC(=C3)C(=O)C","44519124"
"FRAX486","3749","CCN1C2=NC(=NC=C2C=C(C1=O)C3=C(C=C(C=C3)Cl)Cl)NC4=CC(=C(C=C4)N5CCNCC5)F","68060125"
"FRAX1036","3750","CCN1C2=NC(=NC=C2C=C(C1=O)C3=C(C=C(C=C3)C4=CN=CC(=N4)C)Cl)NCCC5CCN(CC5)C","71557891"
"CPI-1189","3751","CC(=O)NC1=CC=C(C=C1)C(=O)NC(C)(C)C","151118"
"PD 169316","3752","C1=CC(=CC=C1C2=NC(=C(N2)C3=CC=NC=C3)C4=CC=C(C=C4)F)[N+](=O)[O-]","4712"
"JX-401","3753","COC1=C(C=CC(=C1)SC)C(=O)N2CCC(CC2)CC3=CC=CC=C3","1126109"
"Pexmetinib","3754","CC1=CC=C(C=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NCC3=C(C=CC(=C3)F)OC4=CC5=C(C=C4)N(N=C5)CCO","24765037"
"BMS-582949","3755","CCCNC(=O)C1=CN2C(=C1C)C(=NC=N2)NC3=C(C=CC(=C3)C(=O)NC4CC4)C","10409068"
"Ripretinib","3756","CCN1C2=CC(=NC=C2C=C(C1=O)C3=CC(=C(C=C3Br)F)NC(=O)NC4=CC=CC=C4)NC","71584930"
"Amcasertib","3757","CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)C4=CSC(=N4)C5=CC=CC=C5)NC2=O)C","25190990"
"AMG PERK 44","3758","CC1=C(C(=C(C=C1)C(=O)C2=C(N(N(C2=O)C3=CC=CC=C3)C)C4=CC=CC=C4)N)C5=CC6=C(C=C5)N=C(C=C6)C.Cl","121513867"
"GSK2606414","3759","CN1C=C(C2=C1N=CN=C2N)C3=CC4=C(C=C3)N(CC4)C(=O)CC5=CC(=CC=C5)C(F)(F)F","53469448"
"GSK2334470","3760","CC1CCC(CN1C2=NC(=NC(=C2)C3=CC4=C(C=C3)C(=NN4)N)NC)C(=O)NC5CCCCC5","46215815"
